"date","tailrace_temp","forebay_temp"
2007-06-01,NA,12.301
2007-06-02,NA,12.766
2007-06-03,NA,13.03
2007-06-04,NA,12.956
2007-06-05,NA,12.583
2007-06-06,NA,12.491
2007-06-07,NA,12.447
2007-06-08,NA,12.329
2007-06-09,NA,12.104
2007-06-10,NA,12.306
2007-06-11,NA,12.956
2007-06-12,NA,13.324
2007-06-13,NA,13.366
2007-06-14,NA,13.428
2007-06-15,NA,13.419
2007-06-16,NA,13.447
2007-06-17,NA,13.5
2007-06-18,NA,13.882
2007-06-19,NA,13.975
2007-06-20,NA,13.935
2007-06-21,NA,14.106
2007-06-22,NA,14.47
2007-06-23,NA,14.743
2007-06-24,NA,14.787
2007-06-25,NA,14.69
2007-06-26,NA,14.66
2007-06-27,NA,14.519
2007-06-28,NA,14.551
2007-06-29,NA,14.72
2007-06-30,NA,14.933
2007-07-01,NA,15.255
2007-07-02,NA,15.248
2007-07-03,NA,15.438
2007-07-04,NA,15.688
2007-07-05,NA,15.944
2007-07-06,NA,16.127
2007-07-07,NA,16.324
2007-07-08,NA,16.356
2007-07-09,NA,16.454
2007-07-10,NA,16.125
2007-07-11,NA,15.947
2007-07-12,NA,16.007
2007-07-13,NA,16.076
2007-07-14,NA,16.123
2007-07-15,NA,16.583
2007-07-16,NA,16.704
2007-07-17,NA,16.56
2007-07-18,NA,16.502
2007-07-19,NA,16.495
2007-07-20,NA,16.662
2007-07-21,NA,16.715
2007-07-22,NA,17.007
2007-07-23,NA,17.417
2007-07-24,NA,17.475
2007-07-25,NA,17.405
2007-07-26,NA,17.419
2007-07-27,NA,17.498
2007-07-28,NA,17.757
2007-07-29,NA,18.06
2007-07-30,NA,18.157
2007-07-31,NA,18.134
2007-08-01,NA,18.118
2007-08-02,NA,18.394
2007-08-03,NA,18.41
2007-08-04,NA,18.451
2007-08-05,NA,18.771
2007-08-06,NA,18.639
2007-08-07,NA,18.528
2007-08-08,NA,18.532
2007-08-09,NA,18.539
2007-08-10,NA,18.764
2007-08-11,NA,18.947
2007-08-12,NA,18.882
2007-08-13,NA,18.856
2007-08-14,NA,18.944
2007-08-15,NA,19.15
2007-08-16,NA,19.211
2007-08-17,NA,19.319
2007-08-18,NA,19.394
2007-08-19,NA,19.294
2007-08-20,NA,19.069
2007-08-21,NA,19.03
2007-08-22,NA,19.005
2007-08-23,NA,19.125
2007-08-24,NA,19.576
2007-08-25,NA,19.711
2007-08-26,NA,19.697
2007-08-27,NA,19.731
2007-08-28,NA,19.641
2007-08-29,NA,19.701
2007-08-30,NA,19.5
2007-08-31,NA,19.6
2007-09-01,NA,19.817
2007-09-02,NA,19.958
2007-09-03,NA,20.069
2007-09-04,NA,20.217
2007-09-05,NA,20.169
2007-09-06,NA,20.227
2007-09-07,NA,19.928
2007-09-08,NA,19.674
2007-09-09,NA,19.706
2007-09-10,NA,19.606
2007-09-11,NA,19.558
2007-09-12,NA,19.438
2007-09-13,NA,19.229
2007-09-14,NA,19.236
2007-09-15,NA,NA
2007-09-16,NA,NA
2007-09-17,NA,NA
2007-09-18,NA,NA
2007-09-19,NA,NA
2007-09-20,NA,NA
2007-09-21,NA,NA
2007-09-22,NA,NA
2007-09-23,NA,NA
2007-09-24,NA,NA
2007-09-25,NA,NA
2007-09-26,NA,NA
2007-09-27,NA,NA
2007-09-28,NA,NA
2007-09-29,NA,NA
2007-09-30,NA,NA
2007-10-01,NA,NA
2007-10-02,NA,NA
2007-10-03,NA,NA
2007-10-04,NA,NA
2007-10-05,NA,NA
2007-10-06,NA,NA
2007-10-07,NA,NA
2007-10-08,NA,NA
2007-10-09,NA,NA
2007-10-10,NA,NA
2007-10-11,NA,NA
2007-10-12,NA,NA
2007-10-13,NA,NA
2007-10-14,NA,NA
2007-10-15,NA,NA
2007-10-16,NA,NA
2007-10-17,NA,NA
2007-10-18,NA,NA
2007-10-19,NA,NA
2007-10-20,NA,NA
2007-10-21,NA,NA
2007-10-22,NA,NA
2007-10-23,NA,NA
2007-10-24,NA,NA
2007-10-25,NA,NA
2007-10-26,NA,NA
2007-10-27,NA,NA
2007-10-28,NA,NA
2007-10-29,NA,NA
2007-10-30,NA,NA
2007-10-31,NA,NA
2007-11-01,NA,NA
2007-11-02,NA,NA
2007-11-03,NA,NA
2007-11-04,NA,NA
2007-11-05,NA,NA
2007-11-06,NA,NA
2007-11-07,NA,NA
2007-11-08,NA,NA
2007-11-09,NA,NA
2007-11-10,NA,NA
2007-11-11,NA,NA
2007-11-12,NA,NA
2007-11-13,NA,NA
2007-11-14,NA,NA
2007-11-15,NA,NA
2007-11-16,NA,NA
2007-11-17,NA,NA
2007-11-18,NA,NA
2007-11-19,NA,NA
2007-11-20,NA,NA
2007-11-21,NA,NA
2007-11-22,NA,NA
2007-11-23,NA,NA
2007-11-24,NA,NA
2007-11-25,NA,NA
2007-11-26,NA,NA
2007-11-27,NA,NA
2007-11-28,NA,NA
2007-11-29,NA,NA
2007-11-30,NA,NA
2007-12-01,NA,NA
2007-12-02,NA,NA
2007-12-03,NA,NA
2007-12-04,NA,NA
2007-12-05,NA,NA
2007-12-06,NA,NA
2007-12-07,NA,NA
2007-12-08,NA,NA
2007-12-09,NA,NA
2007-12-10,NA,NA
2007-12-11,NA,NA
2007-12-12,NA,NA
2007-12-13,NA,NA
2007-12-14,NA,NA
2007-12-15,NA,NA
2007-12-16,NA,NA
2007-12-17,NA,NA
2007-12-18,NA,NA
2007-12-19,NA,NA
2007-12-20,NA,NA
2007-12-21,NA,NA
2007-12-22,NA,NA
2007-12-23,NA,NA
2007-12-24,NA,NA
2007-12-25,NA,NA
2007-12-26,NA,NA
2007-12-27,NA,NA
2007-12-28,NA,NA
2007-12-29,NA,NA
2007-12-30,NA,NA
2007-12-31,NA,NA
2008-01-01,NA,NA
2008-01-02,NA,NA
2008-01-03,NA,NA
2008-01-04,NA,NA
2008-01-05,NA,NA
2008-01-06,NA,NA
2008-01-07,NA,NA
2008-01-08,NA,NA
2008-01-09,NA,NA
2008-01-10,NA,NA
2008-01-11,NA,NA
2008-01-12,NA,NA
2008-01-13,NA,NA
2008-01-14,NA,NA
2008-01-15,NA,NA
2008-01-16,NA,NA
2008-01-17,NA,NA
2008-01-18,NA,NA
2008-01-19,NA,NA
2008-01-20,NA,NA
2008-01-21,NA,NA
2008-01-22,NA,NA
2008-01-23,NA,NA
2008-01-24,NA,NA
2008-01-25,NA,NA
2008-01-26,NA,NA
2008-01-27,NA,NA
2008-01-28,NA,NA
2008-01-29,NA,NA
2008-01-30,NA,NA
2008-01-31,NA,NA
2008-02-01,NA,NA
2008-02-02,NA,NA
2008-02-03,NA,NA
2008-02-04,NA,NA
2008-02-05,NA,NA
2008-02-06,NA,NA
2008-02-07,NA,NA
2008-02-08,NA,NA
2008-02-09,NA,NA
2008-02-10,NA,NA
2008-02-11,NA,NA
2008-02-12,NA,NA
2008-02-13,NA,NA
2008-02-14,NA,NA
2008-02-15,NA,NA
2008-02-16,NA,NA
2008-02-17,NA,NA
2008-02-18,NA,NA
2008-02-19,NA,NA
2008-02-20,NA,NA
2008-02-21,NA,NA
2008-02-22,NA,NA
2008-02-23,NA,NA
2008-02-24,NA,NA
2008-02-25,NA,NA
2008-02-26,NA,NA
2008-02-27,NA,NA
2008-02-28,NA,NA
2008-02-29,NA,NA
2008-03-01,NA,NA
2008-03-02,NA,NA
2008-03-03,NA,NA
2008-03-04,NA,NA
2008-03-05,NA,NA
2008-03-06,NA,NA
2008-03-07,NA,NA
2008-03-08,NA,NA
2008-03-09,NA,NA
